conn,seq,scheduled_ts,send_ts,end_ts,status,bytes_recv,request_id,warmup,service_ms,corrected_ms,ep
0,207,1785687783.638106,1785687783.638238,1785687783.645476,200,4474,d02e4486-8ccc-4a22-add8-74abe7a88d0b,1,7.238,7.371,-
1,207,1785687783.688106,1785687783.688253,1785687783.696515,200,4474,8722446d-1bf2-4d83-8c84-c8c8c1be70c6,1,8.262,8.409,-
0,208,1785687783.738106,1785687783.738235,1785687783.745193,200,4474,47b87d31-ac8e-4f36-b194-2e31ad202d73,1,6.958,7.088,-
1,208,1785687783.788105,1785687783.788268,1785687783.795414,200,4474,9c8af15b-5a7d-4ceb-a206-f34c5b3cb7ff,1,7.146,7.309,-
0,209,1785687783.838106,1785687783.838240,1785687783.845519,200,4474,a134c036-a888-40ab-90e5-ff9b5dc8e3a1,1,7.279,7.413,-
1,209,1785687783.888106,1785687783.888260,1785687783.895250,200,4474,23b96df7-b67b-47d5-b4b2-e21f144d669a,1,6.990,7.144,-
0,210,1785687783.938106,1785687783.938242,1785687783.945562,200,4474,16b79b5b-485e-4da1-b270-378330dab561,1,7.320,7.457,-
1,210,1785687783.988106,1785687783.988250,1785687783.995105,200,4474,8f43cca7-7647-42ed-b8d3-1aa7e2ada0a2,1,6.855,6.999,-
0,211,1785687784.038105,1785687784.038236,1785687784.045272,200,4474,e5d6e190-f0c8-4b7a-83c8-aea308098b46,1,7.036,7.167,-
1,211,1785687784.088105,1785687784.088247,1785687784.095405,200,4474,315a18f4-46f6-4787-a3dd-85fe7a016830,1,7.159,7.300,-
0,212,1785687784.138106,1785687784.138243,1785687784.145644,200,4474,c29f3892-78b5-4b34-83ad-69a56f5b4370,1,7.402,7.539,-
1,212,1785687784.188106,1785687784.188249,1785687784.195077,200,4474,7ea27733-d4ab-470b-b42e-058a70d5db46,1,6.829,6.972,-
0,213,1785687784.238106,1785687784.238249,1785687784.245448,200,4474,9e2e31f9-ec87-44cb-98c1-1908daceb9d9,1,7.198,7.342,-
1,213,1785687784.288105,1785687784.288247,1785687784.295180,200,4474,f43981de-4d3b-433b-933d-c01aa0db29f7,1,6.933,7.075,-
0,214,1785687784.338106,1785687784.338242,1785687784.345902,200,4474,6b9ee83c-9b67-45f0-a02b-89e998812d36,1,7.660,7.796,-
1,214,1785687784.388106,1785687784.388246,1785687784.395300,200,4474,ba2c2fca-77a9-469a-8f0c-4945bbee35ac,1,7.054,7.194,-
0,215,1785687784.438106,1785687784.438240,1785687784.445539,200,4474,71966cd5-66eb-4a2b-a075-4e4df185a8e3,1,7.299,7.434,-
1,215,1785687784.488106,1785687784.488244,1785687784.495561,200,4474,53df60ef-3e96-4521-ab07-450edda2e63d,1,7.317,7.456,-
0,216,1785687784.538105,1785687784.538233,1785687784.545432,200,4474,54f3b80e-3df3-48b1-b20b-4719c50ee794,1,7.199,7.327,-
1,216,1785687784.588105,1785687784.588240,1785687784.595094,200,4474,6382a0eb-368f-4455-a5d7-eee3e1cebde4,1,6.854,6.989,-
0,217,1785687784.638106,1785687784.638241,1785687784.645184,200,4474,b2ecff80-91aa-4897-8f8f-5ac42b43b7fd,1,6.943,7.078,-
1,217,1785687784.688106,1785687784.688241,1785687784.695111,200,4474,58bd8b66-c61e-42b4-ab54-6c256223eeb4,1,6.870,7.005,-
0,218,1785687784.738106,1785687784.738240,1785687784.745142,200,4474,1072a2b3-fbcd-4a95-8b8a-04a86165cf2a,1,6.902,7.037,-
1,218,1785687784.788105,1785687784.788239,1785687784.795017,200,4474,9826e8c9-4f3e-4465-9d32-38936ba585f2,1,6.778,6.912,-
0,219,1785687784.838106,1785687784.838241,1785687784.845878,200,4474,ab65c29f-ff59-4a04-8404-5e2113c9891b,1,7.638,7.773,-
1,219,1785687784.888106,1785687784.888248,1785687784.895175,200,4474,beaca5ff-6b0e-4ca6-9871-88f428548123,1,6.927,7.070,-
0,220,1785687784.938106,1785687784.938241,1785687784.945696,200,4474,c1f2916b-5fda-4033-99f5-2efde04f1908,1,7.456,7.591,-
1,220,1785687784.988106,1785687784.988243,1785687784.995487,200,4474,49ad75a1-d7c6-4940-804e-3283707cfcad,1,7.244,7.382,-
0,221,1785687785.038105,1785687785.038242,1785687785.045062,200,4474,cd23d4df-afd0-4708-a0f9-7602d45274c9,1,6.820,6.957,-
1,221,1785687785.088105,1785687785.088245,1785687785.095730,200,4474,68f693b3-2fc7-4f82-ad36-e37b12aab881,1,7.485,7.625,-
0,222,1785687785.138106,1785687785.138243,1785687785.145676,200,4474,35a31c46-c4bb-4a07-91a7-00b130489d02,1,7.434,7.571,-
1,222,1785687785.188106,1785687785.188244,1785687785.195109,200,4474,6ed9db00-de12-410e-b4b8-63aa40d0880c,1,6.864,7.003,-
0,223,1785687785.238106,1785687785.238240,1785687785.245139,200,4474,e486c8fd-0996-4eb8-a043-5c7080ddd146,1,6.899,7.034,-
1,223,1785687785.288105,1785687785.288245,1785687785.295127,200,4474,dd5eeba7-5383-4a06-a1c8-ee60ead0fcb3,1,6.882,7.022,-
0,224,1785687785.338106,1785687785.338242,1785687785.345532,200,4474,a80ac15b-d208-4776-96d4-d0ef76ac1161,1,7.291,7.427,-
1,224,1785687785.388106,1785687785.388252,1785687785.395459,200,4474,c3d9fd18-cad7-4353-8192-df0135faa0cf,1,7.207,7.354,-
0,225,1785687785.438106,1785687785.438239,1785687785.445560,200,4474,d9bff9c6-a43b-4cee-a52b-c9ca0526a3e3,1,7.321,7.454,-
1,225,1785687785.488106,1785687785.488243,1785687785.495145,200,4474,8aabf713-f5b9-4a8e-bc90-f8253fe8650b,1,6.902,7.040,-
0,226,1785687785.538105,1785687785.538241,1785687785.545128,200,4474,9872da00-b8ee-42bc-b68c-ea89522ffba4,1,6.887,7.022,-
1,226,1785687785.588105,1785687785.588242,1785687785.595128,200,4474,d8276c80-e1ea-4aaa-9df2-4691f3cb85ff,1,6.886,7.023,-
0,227,1785687785.638106,1785687785.638239,1785687785.645459,200,4474,62a29650-ef5e-4a68-b822-a01413be89e4,1,7.220,7.354,-
1,227,1785687785.688106,1785687785.688247,1785687785.695140,200,4474,1219dbd9-e9f3-419b-9a3a-1715d2477270,1,6.893,7.034,-
0,228,1785687785.738106,1785687785.738240,1785687785.745882,200,4474,e498f02e-fe0b-4f6c-a254-c24d8eebf60b,1,7.642,7.777,-
1,228,1785687785.788105,1785687785.788242,1785687785.795232,200,4474,28240293-eba8-4389-9056-0ddba3e2121e,1,6.990,7.126,-
0,229,1785687785.838106,1785687785.838239,1785687785.845616,200,4474,d2bdca99-dd41-4707-ac0e-31889cebc193,1,7.376,7.510,-
1,229,1785687785.888106,1785687785.888253,1785687785.895240,200,4474,2998b3bd-8a84-4868-b000-f7353e898914,1,6.987,7.135,-
0,230,1785687785.938106,1785687785.938239,1785687785.944964,200,4474,02e9c0ed-03d1-4853-a60d-81c10c39da48,1,6.726,6.859,-
1,230,1785687785.988106,1785687785.988246,1785687785.995172,200,4474,7dda9298-f156-4dcf-a036-c9ca6d217244,1,6.925,7.066,-
0,231,1785687786.038105,1785687786.038242,1785687786.045699,200,4474,c05d9a6c-fd58-4034-a660-fb58942b68e0,1,7.457,7.593,-
1,231,1785687786.088105,1785687786.088244,1785687786.095131,200,4474,aca37ec0-a1ac-475e-a16b-68469d07efbd,1,6.887,7.026,-
0,232,1785687786.138106,1785687786.138253,1785687786.145139,200,4474,234c1906-d2f5-46f9-afeb-46d458cea0ab,1,6.885,7.033,-
1,232,1785687786.188106,1785687786.188247,1785687786.195187,200,4474,1cf47d11-13d5-460b-af6d-9e0000d8b08a,1,6.940,7.081,-
0,233,1785687786.238106,1785687786.238241,1785687786.245164,200,4474,fe126419-361b-46b8-b239-b32724c42ac3,1,6.922,7.058,-
1,233,1785687786.288105,1785687786.288245,1785687786.295122,200,4474,5d40e68b-ed8e-4011-9dbb-e8a3106baf74,1,6.877,7.017,-
0,234,1785687786.338106,1785687786.338243,1785687786.346494,200,4474,34e0eaca-953a-4468-82f7-650ae7d9f59e,1,8.251,8.388,-
1,234,1785687786.388106,1785687786.388238,1785687786.395162,200,4474,f5490f47-eadc-4f0a-b769-99a506bd8e91,1,6.924,7.056,-
0,235,1785687786.438106,1785687786.438237,1785687786.445606,200,4474,3489f9c2-cb8b-42fe-bec0-8f89a842d0a5,1,7.369,7.500,-
1,235,1785687786.488106,1785687786.488245,1785687786.495169,200,4474,ad09995f-a620-474c-93d7-9de07d534b6b,1,6.924,7.063,-
0,236,1785687786.538105,1785687786.538241,1785687786.545186,200,4474,ae45b0ce-97a1-4b70-878a-b313f4264842,1,6.944,7.080,-
1,236,1785687786.588105,1785687786.588249,1785687786.595182,200,4474,c6ead8cb-35c5-4316-81be-8b8b0b4e27c6,1,6.933,7.077,-
0,237,1785687786.638106,1785687786.638239,1785687786.645779,200,4474,2417e456-3673-46ad-a408-b7eb959e8808,1,7.540,7.674,-
1,237,1785687786.688106,1785687786.688240,1785687786.695103,200,4474,5cab9a3c-dc80-479b-849b-5983c2e66f24,1,6.864,6.998,-
0,238,1785687786.738106,1785687786.738240,1785687786.745211,200,4474,8afeae14-14a6-4f6b-b049-7cfb2dfcd540,1,6.970,7.105,-
1,238,1785687786.788105,1785687786.788216,1785687786.795435,200,4474,aa01c92d-6574-46f0-b815-27bb33cbacb8,1,7.219,7.329,-
0,239,1785687786.838106,1785687786.838250,1785687786.845258,200,4474,1f9173b9-9d55-4ae2-969a-bf9e6d233d6a,1,7.007,7.152,-
1,239,1785687786.888106,1785687786.888272,1785687786.895473,200,4474,da835c11-a888-4ab0-b258-5d00784983f0,1,7.201,7.367,-
0,240,1785687786.938106,1785687786.938246,1785687786.945246,200,4474,6df2cd40-7199-451a-9c4a-38ff69003377,1,6.999,7.140,-
1,240,1785687786.988106,1785687786.988252,1785687786.995820,200,4474,e9148c3a-117f-4ae8-8922-b8fe44d124b4,1,7.567,7.714,-
0,241,1785687787.038105,1785687787.038242,1785687787.045658,200,4474,5bc33f57-a5b4-4d30-946a-958ed23b8168,1,7.416,7.552,-
1,241,1785687787.088105,1785687787.088247,1785687787.095273,200,4474,183e0c36-1c16-40aa-b2e3-8d643be2d9bb,1,7.026,7.168,-
0,242,1785687787.138106,1785687787.138241,1785687787.145098,200,4474,2152174b-a76b-47fa-9041-677c83585866,1,6.858,6.993,-
1,242,1785687787.188106,1785687787.188242,1785687787.195544,200,4474,cdf316d8-3c99-4550-8157-a615e5a167eb,1,7.302,7.439,-
0,243,1785687787.238106,1785687787.238240,1785687787.245423,200,4474,ff865bc3-3c15-45de-ba16-a2bd2d9c79f8,1,7.183,7.318,-
1,243,1785687787.288105,1785687787.288236,1785687787.295065,200,4474,6ca40035-452b-432c-ab76-5d5550cc2722,1,6.829,6.959,-
0,244,1785687787.338106,1785687787.338240,1785687787.345236,200,4474,e8f2fbae-50ab-40c5-a74d-01b92ba2190a,1,6.996,7.131,-
1,244,1785687787.388106,1785687787.388245,1785687787.395144,200,4474,0a4c6d66-6c25-4bce-bcf0-4fe37f91ba3e,1,6.898,7.038,-
0,245,1785687787.438106,1785687787.438239,1785687787.445156,200,4474,c724d91c-1731-41cd-bf68-35fdacf50d36,1,6.917,7.051,-
1,245,1785687787.488106,1785687787.488246,1785687787.495378,200,4474,aeeed9ef-f588-426b-89ec-ceae79223caf,1,7.132,7.272,-
0,246,1785687787.538105,1785687787.538240,1785687787.545200,200,4474,8132c1c2-f618-4395-bf54-7002b9fb7290,1,6.960,7.094,-
1,246,1785687787.588105,1785687787.588251,1785687787.595170,200,4474,6ea2d354-a1f6-4ce5-9d27-0fee5401a504,1,6.920,7.065,-
0,247,1785687787.638106,1785687787.638242,1785687787.645552,200,4474,f2eff2b9-801b-4529-b34b-973faa71025b,1,7.309,7.446,-
1,247,1785687787.688106,1785687787.688240,1785687787.695703,200,4474,1ea42791-b1f7-47d4-8941-5b1c8c10b282,1,7.463,7.598,-
0,248,1785687787.738106,1785687787.738241,1785687787.745653,200,4474,8860ea32-dcf2-415a-add1-2f40e0dcb863,1,7.412,7.547,-
1,248,1785687787.788105,1785687787.788245,1785687787.795698,200,4474,888cc8ef-cb87-4c72-8c9c-36fc075ae6d5,1,7.453,7.592,-
0,249,1785687787.838106,1785687787.838241,1785687787.845328,200,4474,6916748d-8ad4-4421-82e6-e07cf924e7e7,1,7.087,7.222,-
1,249,1785687787.888106,1785687787.888244,1785687787.895129,200,4474,7c50e03c-102b-4fb2-bafe-31ab9b19a3d8,1,6.885,7.024,-
0,250,1785687787.938106,1785687787.938240,1785687787.944992,200,4474,aee14659-b268-4a2c-9502-d20fc76c43c0,1,6.752,6.886,-
1,250,1785687787.988106,1785687787.988245,1785687787.995159,200,4474,b8b6cc63-1eaf-486c-879b-036530f8a03b,1,6.913,7.053,-
0,251,1785687788.038105,1785687788.038235,1785687788.045309,200,4474,b6be0dc0-1ca1-47da-b7d8-2e74075ecf33,1,7.074,7.203,-
1,251,1785687788.088105,1785687788.088244,1785687788.095792,200,4474,cd97a6c8-207f-4db8-b1b4-0eaf798c89b2,1,7.547,7.686,-
0,252,1785687788.138106,1785687788.138238,1785687788.145150,200,4474,77573923-831e-499e-bf38-bd5557f94d37,1,6.912,7.045,-
1,252,1785687788.188106,1785687788.188244,1785687788.195158,200,4474,65a0963f-85cc-4d3e-8bfb-71ef13655118,1,6.914,7.053,-
0,253,1785687788.238106,1785687788.238240,1785687788.245076,200,4474,d741ccdf-c3e4-4492-98fa-55feef83e1b9,1,6.836,6.970,-
1,253,1785687788.288105,1785687788.288249,1785687788.295781,200,4474,5c446c2f-bc45-424f-8ae0-ebfff958d860,1,7.532,7.676,-
0,254,1785687788.338106,1785687788.338248,1785687788.345121,200,4474,8a31bfaa-8290-4a00-a624-fcbe38e1021f,1,6.872,7.015,-
1,254,1785687788.388106,1785687788.388246,1785687788.395754,200,4474,0bea03f1-9cdf-4719-8c40-9e417c4c1c89,1,7.508,7.649,-
0,255,1785687788.438106,1785687788.438241,1785687788.445191,200,4474,5088d04b-4b84-4c63-9528-4d329b31f4de,1,6.950,7.086,-
1,255,1785687788.488106,1785687788.488245,1785687788.495146,200,4474,5cfdfebb-f7c4-4e20-a60d-6cd611da5259,1,6.901,7.040,-
0,256,1785687788.538105,1785687788.538240,1785687788.545104,200,4474,94367c9a-759d-4c4b-b00b-0334a6872563,1,6.864,6.999,-
1,256,1785687788.588105,1785687788.588245,1785687788.595052,200,4474,e9088555-6d8a-467a-943b-7d23a4d5d89e,1,6.807,6.947,-
0,257,1785687788.638106,1785687788.638241,1785687788.645325,200,4474,39f5ec19-3c5b-4d21-82ad-da749dc1a83a,1,7.084,7.219,-
1,257,1785687788.688106,1785687788.688239,1785687788.695363,200,4474,597a2e03-97af-47f0-8bbf-71e808b1a966,1,7.123,7.257,-
0,258,1785687788.738106,1785687788.738240,1785687788.745162,200,4474,f243683c-1523-4676-bc44-c9e55d122b23,1,6.923,7.057,-
1,258,1785687788.788105,1785687788.788245,1785687788.795055,200,4474,638a29f3-719a-457f-bc72-77b8761e4d03,1,6.810,6.950,-
0,259,1785687788.838106,1785687788.838240,1785687788.845099,200,4474,dafb96d3-f088-49c6-a2e2-2402e269eb8b,1,6.859,6.994,-
1,259,1785687788.888106,1785687788.888253,1785687788.895939,200,4474,9393cc4a-9ee1-4bd4-b103-811e02c179ee,1,7.686,7.833,-
0,260,1785687788.938106,1785687788.938236,1785687788.945629,200,4474,e22eeaa3-e045-49a1-ab80-95fb010669b3,1,7.393,7.524,-
1,260,1785687788.988106,1785687788.988245,1785687788.995696,200,4474,688f28cb-28b2-4a97-8feb-aaebd43441c7,1,7.452,7.591,-
0,261,1785687789.038105,1785687789.038242,1785687789.045308,200,4474,4fd9bc26-fedd-474c-8ed4-e2f5da1bff08,1,7.066,7.203,-
1,261,1785687789.088105,1785687789.088244,1785687789.095544,200,4474,d9dbf015-9fe1-41f0-8353-6fcfa463b8ec,1,7.300,7.438,-
0,262,1785687789.138106,1785687789.138242,1785687789.145166,200,4474,230e284a-4268-4e7b-9e56-6f6ff4b121a5,1,6.925,7.061,-
1,262,1785687789.188106,1785687789.188244,1785687789.195017,200,4474,ba2b581f-ad26-4f7f-8a4a-e6de83ffa76b,1,6.773,6.912,-
0,263,1785687789.238106,1785687789.238247,1785687789.245319,200,4474,9b7ffed8-3b49-4b75-b4b2-a432ca40ccaf,1,7.073,7.214,-
1,263,1785687789.288105,1785687789.288247,1785687789.295427,200,4474,0fdd0cc4-843b-4a31-aced-3286f40828e2,1,7.180,7.322,-
0,264,1785687789.338106,1785687789.338241,1785687789.345257,200,4474,9ecca821-de9b-4ca2-b123-6e01a319c70b,1,7.016,7.152,-
1,264,1785687789.388106,1785687789.388253,1785687789.395591,200,4474,50a5f53a-1d75-4417-ba70-b2ff7d5f565a,1,7.338,7.486,-
0,265,1785687789.438106,1785687789.438240,1785687789.445063,200,4474,56f8f309-a3eb-417f-b8da-f7ba42e9da73,1,6.823,6.957,-
1,265,1785687789.488106,1785687789.488247,1785687789.495888,200,4474,4b8f5b52-8484-4f3c-a9b2-11de1442d30e,1,7.641,7.783,-
0,266,1785687789.538105,1785687789.538240,1785687789.545110,200,4474,292328b9-20ae-4081-b1a6-5e72483eead9,1,6.871,7.005,-
1,266,1785687789.588105,1785687789.588244,1785687789.595408,200,4474,1837ae65-d208-4a05-a66c-4d7b178e24f3,1,7.164,7.303,-
0,267,1785687789.638106,1785687789.638209,1785687789.645031,200,4474,e4a7314f-ad66-49ed-b41a-661e2fa6e15c,1,6.822,6.925,-
1,267,1785687789.688106,1785687789.688240,1785687789.694939,200,4474,0dc7b6ff-f99e-433d-83a0-0ad429dcef2f,1,6.699,6.833,-
0,268,1785687789.738106,1785687789.738249,1785687789.745690,200,4474,304cfde7-d61c-4f5d-8e19-08fd86ebbd3c,1,7.441,7.585,-
1,268,1785687789.788105,1785687789.788245,1785687789.795265,200,4474,18f05baf-b2cd-41da-b556-6b0e8b2b6a38,1,7.020,7.159,-
0,269,1785687789.838106,1785687789.838242,1785687789.845546,200,4474,a5026e39-e83f-49e1-8f78-4b35c96b3ada,1,7.303,7.440,-
1,269,1785687789.888106,1785687789.888247,1785687789.895593,200,4474,15e8ad35-747b-4449-b80c-a6aa1931d64a,1,7.346,7.487,-
0,270,1785687789.938106,1785687789.938244,1785687789.944993,200,4474,aee078b5-80c4-4d77-bdf1-4de2b743142f,1,6.749,6.887,-
1,270,1785687789.988106,1785687789.988243,1785687789.995194,200,4474,b575174c-c117-4219-98cd-5ac09f4ac87d,1,6.951,7.088,-
0,271,1785687790.038105,1785687790.038241,1785687790.045405,200,4474,52cda5b4-0189-4216-9901-68246e138061,1,7.164,7.300,-
1,271,1785687790.088105,1785687790.088241,1785687790.095060,200,4474,9cccf7b8-5e0c-45d6-995b-f512b8fe34e4,1,6.819,6.955,-
0,272,1785687790.138106,1785687790.138241,1785687790.145899,200,4474,6e2bca9e-be38-4d84-b523-457403aab43e,1,7.658,7.794,-
1,272,1785687790.188106,1785687790.188242,1785687790.195533,200,4474,77952f28-7a32-4308-b9a5-e630bbd4cf0d,1,7.291,7.427,-
0,273,1785687790.238106,1785687790.238242,1785687790.245916,200,4474,106cdd82-59b6-4fb8-ab4a-43cb61bbb954,1,7.674,7.811,-
1,273,1785687790.288105,1785687790.288238,1785687790.295513,200,4474,f7a3ccd6-ca83-4789-93ac-41c724b92ebf,1,7.275,7.407,-
0,274,1785687790.338106,1785687790.338242,1785687790.345254,200,4474,e3c76d7c-4c38-4314-9a19-a60a90a044ff,1,7.013,7.149,-
1,274,1785687790.388106,1785687790.388243,1785687790.395621,200,4474,a87d8294-3ef8-49fe-ba6b-f38d5e650888,1,7.378,7.516,-
0,275,1785687790.438106,1785687790.438241,1785687790.444998,200,4474,c1ad6ae2-7e97-48d8-9412-9b8aaba8b9cc,1,6.757,6.892,-
1,275,1785687790.488106,1785687790.488240,1785687790.495650,200,4474,cfba929d-fbe0-4549-87d7-d2ba81503ecf,1,7.410,7.545,-
0,276,1785687790.538105,1785687790.538209,1785687790.545172,200,4474,c422d2e7-681c-4fa4-9a82-68e35144395c,1,6.963,7.066,-
1,276,1785687790.588105,1785687790.588288,1785687790.595280,200,4474,15f6a13b-b000-487d-b89d-07d898aa0819,1,6.993,7.175,-
0,277,1785687790.638106,1785687790.638242,1785687790.645550,200,4474,820a1710-1e90-4530-a382-fd7323eb09c6,1,7.308,7.445,-
1,277,1785687790.688106,1785687790.688244,1785687790.694979,200,4474,97718281-1e25-494a-b62b-e9f0c6823489,1,6.734,6.873,-
0,278,1785687790.738106,1785687790.738244,1785687790.745407,200,4474,7e6518ba-4824-4336-b69f-1671ee834ccd,1,7.163,7.302,-
1,278,1785687790.788105,1785687790.788246,1785687790.795344,200,4474,6fa80b51-df18-4505-962f-dac8145ebbf8,1,7.098,7.238,-
0,279,1785687790.838106,1785687790.838243,1785687790.845155,200,4474,bcaf2e22-4706-4efc-a71c-13a6bc9dc37d,1,6.912,7.050,-
1,279,1785687790.888106,1785687790.888257,1785687790.895092,200,4474,dccff211-ddf7-4782-9e5d-48715c7c5561,1,6.835,6.987,-
0,280,1785687790.938106,1785687790.938243,1785687790.945044,200,4474,1212c090-0a28-486f-9a63-b2c0fddf1477,1,6.802,6.939,-
1,280,1785687790.988106,1785687790.988253,1785687790.995116,200,4474,235ba9c3-de88-4c8d-bd19-e7f7f942fea2,1,6.862,7.010,-
0,281,1785687791.038105,1785687791.038243,1785687791.045655,200,4474,63ea9173-36fa-4d40-aadf-ce118ca077b4,1,7.413,7.550,-
1,281,1785687791.088105,1785687791.088245,1785687791.095813,200,4474,5c722ea7-8e76-4305-8be3-d7acacf61aa8,1,7.568,7.708,-
0,282,1785687791.138106,1785687791.138242,1785687791.145009,200,4474,b3733a0d-4e0e-439f-b300-d732734a1a65,1,6.767,6.903,-
1,282,1785687791.188106,1785687791.188243,1785687791.195008,200,4474,8cac4b61-80b6-4b8c-ad3b-1ad17107257f,1,6.765,6.902,-
0,283,1785687791.238106,1785687791.238237,1785687791.244939,200,4474,fd6502af-5c97-45d4-b146-7d6fb67c4649,1,6.702,6.834,-
1,283,1785687791.288105,1785687791.288238,1785687791.294844,200,4474,d9d5cfa8-4ead-4c3f-baa0-94381fc4fac6,1,6.606,6.738,-
0,284,1785687791.338106,1785687791.338243,1785687791.345294,200,4474,351db0f3-3268-431d-91be-07b2e1f16f2f,1,7.051,7.188,-
1,284,1785687791.388106,1785687791.388248,1785687791.395406,200,4474,0714e35e-15ee-4472-a715-882c01c7744d,1,7.158,7.300,-
0,285,1785687791.438106,1785687791.438247,1785687791.445580,200,4474,9337701a-b1f8-496a-a425-729688e73774,1,7.333,7.475,-
1,285,1785687791.488106,1785687791.488243,1785687791.495177,200,4474,fb48d636-f4cd-4ef7-b2ff-4459e3a8d998,1,6.934,7.071,-
0,286,1785687791.538105,1785687791.538240,1785687791.545701,200,4474,2aae1868-5d0b-4c96-97a6-38ba3e54eb81,1,7.461,7.595,-
1,286,1785687791.588105,1785687791.588241,1785687791.595192,200,4474,e4d31039-a741-4bc1-aa3b-c9999cc7e9d0,1,6.951,7.087,-
0,287,1785687791.638106,1785687791.638241,1785687791.645130,200,4474,da03fbb2-7b06-4672-8b8b-64b0c527bbea,1,6.889,7.024,-
1,287,1785687791.688106,1785687791.688241,1785687791.695250,200,4474,43735f16-81a3-4afa-aa77-2fec95c158ce,1,7.010,7.145,-
0,288,1785687791.738106,1785687791.738241,1785687791.745856,200,4474,9b3d0636-4f28-4db4-8fc0-d626127b6bed,1,7.614,7.750,-
1,288,1785687791.788105,1785687791.788244,1785687791.795017,200,4474,661354ac-ca58-47e8-b164-3ba162c3a4b6,1,6.772,6.911,-
0,289,1785687791.838106,1785687791.838243,1785687791.845178,200,4474,e41c97d3-88df-4671-9279-658b3255abb4,1,6.935,7.072,-
1,289,1785687791.888106,1785687791.888244,1785687791.895078,200,4474,1cb85888-25a6-4e0f-9255-cff085629f96,1,6.834,6.973,-
0,290,1785687791.938106,1785687791.938241,1785687791.945534,200,4474,484b7926-a814-4c7c-91c2-f52257fe7ae1,1,7.293,7.429,-
1,290,1785687791.988106,1785687791.988256,1785687791.995473,200,4474,159b8942-898e-46dd-b826-9d4021ef45c3,1,7.217,7.368,-
0,291,1785687792.038105,1785687792.038241,1785687792.045372,200,4474,8dba8bd8-b961-4b61-bf2a-5a801eec5db3,1,7.131,7.266,-
1,291,1785687792.088105,1785687792.088242,1785687792.095359,200,4474,82ec83e4-9e8a-4c1c-b410-a733427cd468,1,7.117,7.253,-
0,292,1785687792.138106,1785687792.138242,1785687792.145220,200,4474,f2e140a7-51be-4fc2-b248-0221e505a859,1,6.978,7.114,-
1,292,1785687792.188106,1785687792.188239,1785687792.194836,200,4474,863c76d9-3b86-437e-90d5-a692cc1ef75e,1,6.597,6.731,-
0,293,1785687792.238106,1785687792.238244,1785687792.245084,200,4474,04116d8f-1cc8-4b6e-bb5f-c6909499de4d,1,6.840,6.978,-
1,293,1785687792.288105,1785687792.288245,1785687792.296690,200,4474,ff6cb65f-fdd0-4cfc-8b12-6d558d19daeb,1,8.446,8.585,-
0,294,1785687792.338106,1785687792.338242,1785687792.345754,200,4474,5f3f002b-22f5-4044-9b09-08ca954727f2,1,7.513,7.648,-
1,294,1785687792.388106,1785687792.388243,1785687792.395755,200,4474,81a74c62-bb70-4670-847b-9ca17ebaf8c0,1,7.511,7.649,-
0,295,1785687792.438106,1785687792.438241,1785687792.445935,200,4474,e825a1e7-84f7-4388-884c-e2c9d9b02bb9,1,7.694,7.829,-
1,295,1785687792.488106,1785687792.488245,1785687792.495352,200,4474,52d06999-2971-4684-bffd-d89c7c1ef6cb,1,7.107,7.246,-
0,296,1785687792.538105,1785687792.538236,1785687792.545207,200,4474,95311097-b89a-4b5a-9275-98f39213779a,1,6.971,7.102,-
1,296,1785687792.588105,1785687792.588241,1785687792.595560,200,4474,7ab4266a-e51e-4ff3-87ea-84575ab896d7,1,7.318,7.454,-
0,297,1785687792.638106,1785687792.638234,1785687792.645073,200,4474,635c3d37-1268-4cdc-b33c-0ca9e2adaaeb,1,6.839,6.968,-
1,297,1785687792.688106,1785687792.688240,1785687792.694922,200,4474,a9e08347-1e30-4848-8d67-ad0972008e8f,1,6.683,6.817,-
0,298,1785687792.738106,1785687792.738242,1785687792.744962,200,4474,81e69cd9-0c08-44b0-b006-8001d9f709fa,1,6.720,6.857,-
1,298,1785687792.788105,1785687792.788246,1785687792.795764,200,4474,f5ade7cc-f4bd-474a-8e9e-04732ec47357,1,7.519,7.659,-
0,299,1785687792.838106,1785687792.838246,1785687792.845250,200,4474,2b6b8178-e918-4095-818d-5f1ef74ea47b,1,7.004,7.144,-
1,299,1785687792.888106,1785687792.888253,1785687792.895865,200,4474,f10ef8bc-98a1-4d7f-9cfe-5ec66fa903e7,1,7.612,7.759,-
0,300,1785687792.938106,1785687792.938242,1785687792.945166,200,4474,bbbd70e8-d5da-4dbe-a9d8-9863e737d426,0,6.924,7.060,-
1,300,1785687792.988106,1785687792.988247,1785687792.995099,200,4474,a488faae-b96f-4380-b73e-527c8a9a624b,0,6.852,6.993,-
0,301,1785687793.038105,1785687793.038242,1785687793.045205,200,4474,67e46579-ec93-47da-a5c7-ad723d209865,0,6.963,7.100,-
1,301,1785687793.088105,1785687793.088245,1785687793.095540,200,4474,6372523c-15e3-4e26-8dd3-29da51f0f273,0,7.295,7.434,-
0,302,1785687793.138106,1785687793.138240,1785687793.145387,200,4474,adb08cde-121a-41cc-b87a-d378a96f37ae,0,7.147,7.282,-
1,302,1785687793.188106,1785687793.188241,1785687793.194895,200,4474,eb003034-7800-48ab-8279-864746dc34c7,0,6.654,6.789,-
