ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites,soft_applied,carry_s1,carry_s2,carry_s3,soft_overflow_eq,soft_objective_eq,soft_weights,c_eff_s1,band_used,c_eff_extrapolated
1786377644.436,c2,recommend,,0.0,26.76,14.03,4.18,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.18,S3,7.368,0,S3,site_s3,S3,S3,S3,169.5,127.5,0.0,233.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377645.436,c1,reserve,1600,0.198,26.14,13.47,3.56,S3,0,,0,36.0,obs,335,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.56,S3,7.333,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,23.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377645.436,c1,search,1600,25.042,7.76,-4.33,-13.69,S1,0,,0,4553.15,obs,513,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.19,-3.89,-13.26,S1,7.333,0,S1,site_s1,S1,S1,S1,128.5,128.5,0.0,23.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377645.436,c1,recommend,1600,1.1,25.66,12.93,3.13,S3,0,,0,200.0,obs,678,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.13,S3,7.333,0,S3,site_s3,S3,S3,S3,169.5,128.5,0.0,53.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377645.436,c2,reserve,,0.0,26.34,13.67,3.76,S3,0,,0,36.0,obs,335,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.76,S3,7.333,0,S3,site_s3,S3,S3,S3,84.0,128.5,0.0,76.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377645.436,c2,search,,0.0,32.8,20.71,11.35,S3,0,,0,4553.15,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,32.8,20.71,11.35,S3,7.333,0,S3,site_s3,S3,S3,S3,126.5,128.5,0.0,203.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377645.436,c2,recommend,,0.0,26.76,14.03,4.23,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.23,S3,7.333,0,S3,site_s3,S3,S3,S3,169.5,128.5,0.0,233.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377646.438,c1,reserve,1600,0.198,26.14,13.47,3.57,S3,0,,0,36.0,obs,337,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.57,S3,8.655,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377646.438,c1,search,1600,25.042,8.09,-4.33,-13.76,S1,0,,0,4553.15,obs,515,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.53,-3.89,-13.33,S1,8.655,0,S1,site_s1,S1,S1,S1,129.0,129.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377646.438,c1,recommend,1600,1.1,25.66,12.93,3.12,S3,0,,0,200.0,obs,675,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.12,S3,8.655,0,S3,site_s3,S3,S3,S3,169.0,129.0,0.0,53.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377646.438,c2,reserve,,0.0,26.34,13.67,3.76,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.76,S3,8.655,0,S3,site_s3,S3,S3,S3,84.5,129.0,0.0,76.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377646.438,c2,search,,0.0,33.14,20.71,11.28,S3,0,,0,4553.15,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.14,20.71,11.28,S3,8.655,0,S3,site_s3,S3,S3,S3,127.0,129.0,0.0,203.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377646.438,c2,recommend,,0.0,26.76,14.03,4.22,S3,0,,0,200.0,obs,675,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.22,S3,8.655,0,S3,site_s3,S3,S3,S3,168.5,129.0,0.0,233.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377647.436,c1,reserve,1600,0.198,26.14,13.47,3.67,S3,0,,0,36.0,obs,341,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.67,S3,7.325,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377647.436,c1,search,1600,25.042,8.1,-4.33,-13.99,S1,0,,0,4553.0,obs,514,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.53,-3.89,-13.55,S1,7.325,0,S1,site_s1,S1,S1,S1,128.5,128.5,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377647.436,c1,recommend,1600,1.1,25.66,12.93,3.05,S3,0,,0,200.0,obs,673,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.05,S3,7.325,0,S3,site_s3,S3,S3,S3,168.0,128.5,0.0,53.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377647.436,c2,reserve,,0.0,26.34,13.67,3.86,S3,0,,0,36.0,obs,341,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.86,S3,7.325,0,S3,site_s3,S3,S3,S3,85.0,128.5,0.0,77.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377647.436,c2,search,,0.0,33.14,20.71,11.05,S3,0,,0,4553.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.14,20.71,11.05,S3,7.325,0,S3,site_s3,S3,S3,S3,127.0,128.5,0.0,204.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377647.436,c2,recommend,,0.0,26.76,14.03,4.15,S3,0,,0,200.0,obs,673,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.15,S3,7.325,0,S3,site_s3,S3,S3,S3,168.5,128.5,0.0,234.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377648.436,c1,reserve,1600,0.198,26.14,13.47,3.71,S3,0,,0,36.0,obs,340,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.71,S3,7.37,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377648.436,c1,search,1600,25.042,8.27,-4.33,-13.92,S1,0,,0,4553.16,obs,509,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.7,-3.89,-13.48,S1,7.37,0,S1,site_s1,S1,S1,S1,127.5,127.5,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377648.436,c1,recommend,1600,1.1,25.66,12.93,3.06,S3,0,,0,200.0,obs,678,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.06,S3,7.37,0,S3,site_s3,S3,S3,S3,169.5,127.5,0.0,53.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377648.436,c2,reserve,,0.0,26.34,13.67,3.91,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.91,S3,7.37,0,S3,site_s3,S3,S3,S3,85.0,127.5,0.0,77.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377648.436,c2,search,,0.0,33.31,20.71,11.12,S3,0,,0,4553.16,obs,509,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.31,20.71,11.12,S3,7.37,0,S3,site_s3,S3,S3,S3,126.0,127.5,0.0,203.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377648.436,c2,recommend,,0.0,26.76,14.03,4.16,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.16,S3,7.37,0,S3,site_s3,S3,S3,S3,169.5,127.5,0.0,233.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377649.436,c1,reserve,1600,0.198,26.14,13.47,3.68,S3,0,,0,36.0,obs,336,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.68,S3,7.328,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377649.436,c1,search,1600,25.042,5.95,-4.33,-13.81,S1,0,,0,4553.0,obs,512,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,6.38,-3.89,-13.38,S1,7.328,0,S1,site_s1,S1,S1,S1,128.0,128.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377649.436,c1,recommend,1600,1.1,25.66,12.93,3.07,S3,0,,0,200.0,obs,680,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.07,S3,7.328,0,S3,site_s3,S3,S3,S3,170.0,128.0,0.0,53.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377649.436,c2,reserve,,0.0,26.34,13.67,3.88,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.88,S3,7.328,0,S3,site_s3,S3,S3,S3,84.0,128.0,0.0,77.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377649.436,c2,search,,0.0,30.99,20.71,11.23,S3,0,,0,4553.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,30.99,20.71,11.23,S3,7.328,0,S3,site_s3,S3,S3,S3,127.0,128.0,0.0,204.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377649.436,c2,recommend,,0.0,26.76,14.03,4.17,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.17,S3,7.328,0,S3,site_s3,S3,S3,S3,170.0,128.0,0.0,234.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377650.437,c1,reserve,1600,0.198,26.14,13.47,3.72,S3,0,,0,36.0,obs,336,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.72,S3,7.853,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377650.437,c1,search,1600,25.042,5.56,-4.33,-13.7,S1,0,,0,4553.15,obs,513,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,6.0,-3.89,-13.27,S1,7.853,0,S1,site_s1,S1,S1,S1,128.5,128.5,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377650.437,c1,recommend,1600,1.1,25.66,12.93,3.13,S3,0,,0,200.0,obs,679,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.13,S3,7.853,0,S3,site_s3,S3,S3,S3,170.0,128.5,0.0,53.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377650.437,c2,reserve,,0.0,26.34,13.67,3.92,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.92,S3,7.853,0,S3,site_s3,S3,S3,S3,84.0,128.5,0.0,77.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377650.437,c2,search,,0.0,30.6,20.71,11.34,S3,0,,0,4553.15,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,30.6,20.71,11.34,S3,7.853,0,S3,site_s3,S3,S3,S3,127.0,128.5,0.0,204.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377650.437,c2,recommend,,0.0,26.76,14.03,4.23,S3,0,,0,200.0,obs,679,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.23,S3,7.853,0,S3,site_s3,S3,S3,S3,169.5,128.5,0.0,234.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377651.436,c1,reserve,1600,0.198,26.14,13.47,3.78,S3,0,,0,36.0,obs,339,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.78,S3,7.38,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377651.436,c1,search,1600,25.042,7.96,-4.33,-13.69,S1,0,,0,4553.0,obs,516,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.4,-3.89,-13.25,S1,7.38,0,S1,site_s1,S1,S1,S1,129.0,129.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377651.436,c1,recommend,1600,1.1,25.66,12.93,3.15,S3,0,,0,200.0,obs,676,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.15,S3,7.38,0,S3,site_s3,S3,S3,S3,169.0,129.0,0.0,53.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377651.436,c2,reserve,,0.0,26.34,13.67,3.98,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.98,S3,7.38,0,S3,site_s3,S3,S3,S3,85.0,129.0,0.0,77.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377651.436,c2,search,,0.0,33.01,20.71,11.35,S3,0,,0,4553.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.01,20.71,11.35,S3,7.38,0,S3,site_s3,S3,S3,S3,127.5,129.0,0.0,204.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377651.436,c2,recommend,,0.0,26.76,14.03,4.25,S3,0,,0,200.0,obs,676,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.25,S3,7.38,0,S3,site_s3,S3,S3,S3,169.0,129.0,0.0,234.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377652.437,c1,reserve,1600,0.198,26.14,13.47,3.68,S3,0,,0,36.0,obs,344,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.68,S3,7.761,0,S3,site_s3,S3,S3,S3,86.0,0.0,0.0,23.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377652.437,c1,search,1600,25.042,8.21,-4.33,-13.78,S1,0,,0,4553.15,obs,511,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.64,-3.89,-13.34,S1,7.761,0,S1,site_s1,S1,S1,S1,128.0,128.0,0.0,23.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377652.437,c1,recommend,1600,1.1,25.66,12.93,3.12,S3,0,,0,200.0,obs,676,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.12,S3,7.761,0,S3,site_s3,S3,S3,S3,169.0,128.0,0.0,54.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377652.437,c2,reserve,,0.0,26.34,13.67,3.87,S3,0,,0,36.0,obs,344,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.87,S3,7.761,0,S3,site_s3,S3,S3,S3,86.0,128.0,0.0,77.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377652.437,c2,search,,0.0,33.25,20.71,11.26,S3,0,,0,4553.15,obs,511,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.25,20.71,11.26,S3,7.761,0,S3,site_s3,S3,S3,S3,126.5,128.0,0.0,204.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377652.437,c2,recommend,,0.0,26.76,14.03,4.22,S3,0,,0,200.0,obs,676,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.22,S3,7.761,0,S3,site_s3,S3,S3,S3,169.0,128.0,0.0,234.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377653.436,c1,reserve,1600,0.198,26.14,13.47,3.58,S3,0,,0,36.0,obs,339,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.58,S3,7.363,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377653.436,c1,search,1600,25.042,8.32,-4.33,-13.75,S1,0,,0,4553.0,obs,512,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.75,-3.89,-13.31,S1,7.363,0,S1,site_s1,S1,S1,S1,128.0,128.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377653.436,c1,recommend,1600,1.1,25.66,12.93,3.11,S3,0,,0,200.0,obs,681,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.11,S3,7.363,0,S3,site_s3,S3,S3,S3,170.0,128.0,0.0,53.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377653.436,c2,reserve,,0.0,26.34,13.67,3.78,S3,0,,0,36.0,obs,339,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.78,S3,7.363,0,S3,site_s3,S3,S3,S3,84.5,128.0,0.0,77.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377653.436,c2,search,,0.0,33.36,20.71,11.3,S3,0,,0,4553.0,obs,512,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.36,20.71,11.3,S3,7.363,0,S3,site_s3,S3,S3,S3,127.0,128.0,0.0,204.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377653.436,c2,recommend,,0.0,26.76,14.03,4.21,S3,0,,0,200.0,obs,681,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.21,S3,7.363,0,S3,site_s3,S3,S3,S3,170.5,128.0,0.0,234.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377654.437,c1,reserve,1600,0.198,26.14,13.47,3.7,S3,0,,0,36.0,obs,337,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.7,S3,7.732,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377654.437,c1,search,1600,25.042,8.39,-4.33,-13.75,S1,0,,0,4553.15,obs,515,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.83,-3.89,-13.32,S1,7.732,0,S1,site_s1,S1,S1,S1,129.0,129.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377654.437,c1,recommend,1600,1.1,25.66,12.93,3.14,S3,0,,0,200.0,obs,682,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.14,S3,7.732,0,S3,site_s3,S3,S3,S3,170.5,129.0,0.0,53.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377654.437,c2,reserve,,0.0,26.34,13.67,3.89,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.89,S3,7.732,0,S3,site_s3,S3,S3,S3,84.5,129.0,0.0,77.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377654.437,c2,search,,0.0,33.44,20.71,11.29,S3,0,,0,4553.15,obs,515,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.44,20.71,11.29,S3,7.732,0,S3,site_s3,S3,S3,S3,127.0,129.0,0.0,204.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377654.437,c2,recommend,,0.0,26.76,14.03,4.24,S3,0,,0,200.0,obs,682,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.24,S3,7.732,0,S3,site_s3,S3,S3,S3,170.5,129.0,0.0,234.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377655.436,c1,reserve,1600,0.198,26.14,13.47,3.7,S3,0,,0,36.0,obs,338,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.7,S3,7.352,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377655.436,c1,search,1600,25.042,8.11,-4.33,-13.77,S1,0,,0,4553.0,obs,516,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,8.54,-3.89,-13.33,S1,7.352,0,S1,site_s1,S1,S1,S1,129.0,129.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377655.436,c1,recommend,1600,1.1,25.66,12.93,3.12,S3,0,,0,200.0,obs,680,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.12,S3,7.352,0,S3,site_s3,S3,S3,S3,170.0,129.0,0.0,53.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377655.436,c2,reserve,,0.0,26.34,13.67,3.9,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.9,S3,7.352,0,S3,site_s3,S3,S3,S3,84.5,129.0,0.0,77.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377655.436,c2,search,,0.0,33.15,20.71,11.27,S3,0,,0,4553.0,obs,516,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,33.15,20.71,11.27,S3,7.352,0,S3,site_s3,S3,S3,S3,128.0,129.0,0.0,205.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377655.436,c2,recommend,,0.0,26.76,14.03,4.22,S3,0,,0,200.0,obs,680,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.22,S3,7.352,0,S3,site_s3,S3,S3,S3,170.0,129.0,0.0,235.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377656.437,c1,reserve,1600,0.198,26.14,13.47,3.65,S3,0,,0,36.0,obs,342,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.65,S3,7.685,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377656.437,c1,search,1600,25.042,7.4,-4.33,-13.71,S1,0,,0,4553.15,obs,517,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,7.83,-3.89,-13.28,S1,7.685,0,S1,site_s1,S1,S1,S1,129.5,129.5,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377656.437,c1,recommend,1600,1.1,25.66,12.93,3.09,S3,0,,0,200.0,obs,676,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.09,S3,7.685,0,S3,site_s3,S3,S3,S3,169.0,129.5,0.0,53.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377656.437,c2,reserve,,0.0,26.34,13.67,3.85,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.85,S3,7.685,0,S3,site_s3,S3,S3,S3,85.5,129.5,0.0,77.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377656.437,c2,search,,0.0,32.44,20.71,11.33,S3,0,,0,4553.15,obs,517,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,32.44,20.71,11.33,S3,7.685,0,S3,site_s3,S3,S3,S3,127.5,129.5,0.0,205.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377656.437,c2,recommend,,0.0,26.76,14.03,4.19,S3,0,,0,200.0,obs,676,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.19,S3,7.685,0,S3,site_s3,S3,S3,S3,169.0,129.5,0.0,235.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377657.436,c1,reserve,1600,0.198,26.14,13.47,3.63,S3,0,,0,36.0,obs,342,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.63,S3,7.915,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377657.436,c1,search,1600,25.042,7.51,-4.33,-13.71,S1,0,,0,4553.0,obs,514,6.49,-3.89,-13.63,S1,6.06,-4.33,-14.06,S1,7.94,-3.89,-13.28,S1,7.915,0,S1,site_s1,S1,S1,S1,128.5,128.5,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377657.436,c1,recommend,1600,1.1,25.66,12.93,3.04,S3,0,,0,200.0,obs,681,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.04,S3,7.915,0,S3,site_s3,S3,S3,S3,170.0,128.5,0.0,54.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377657.436,c2,reserve,,0.0,26.34,13.67,3.83,S3,0,,0,36.0,obs,342,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.83,S3,7.915,0,S3,site_s3,S3,S3,S3,85.5,128.5,0.0,77.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
1786377657.436,c2,search,,0.0,32.55,20.71,11.33,S3,0,,0,4553.0,obs,514,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,32.55,20.71,11.33,S3,7.915,0,S3,site_s3,S3,S3,S3,127.0,128.5,0.0,204.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,,279.0,,0
