ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant
1785900266.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900266.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900266.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900266.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900266.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900267.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900267.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900267.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900267.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900267.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900267.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900268.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900268.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900268.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900268.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900268.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900268.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900269.603,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900269.603,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900269.603,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900269.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900269.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900269.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900270.603,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900270.603,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,1,0.79,0
1785900270.603,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900270.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900270.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900270.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900271.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900271.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900271.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900271.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900271.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900271.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900272.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900272.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900272.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900272.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900272.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900272.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900273.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900273.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900273.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900273.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900273.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900273.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900274.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900274.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900274.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900274.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900274.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900274.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900275.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900275.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900275.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900275.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900275.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900275.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900276.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900276.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900276.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900276.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900276.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900276.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900277.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900277.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900277.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900277.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900277.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900277.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900278.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900278.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900278.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900278.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900278.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900278.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900279.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900279.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900279.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900279.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900279.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900279.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900280.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900280.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900280.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900280.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900280.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900280.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900281.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900281.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900281.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900281.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900281.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900281.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900282.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900282.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900282.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900282.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900282.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900282.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900283.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900283.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900283.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900283.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900283.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900283.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900284.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900284.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900284.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900284.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900284.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900284.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900285.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900285.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900285.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900285.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900285.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900285.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900286.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900286.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900286.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900286.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900286.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900286.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900287.603,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900287.603,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900287.603,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900287.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900287.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900287.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900288.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900288.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900288.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900288.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900288.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900288.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900289.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900289.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900289.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900289.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900289.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900289.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900290.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900290.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900290.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900290.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900290.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900290.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900291.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900291.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900291.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900291.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900291.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900291.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900292.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900292.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900292.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900292.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900292.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900292.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900293.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900293.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900293.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900293.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900293.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900293.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900294.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900294.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900294.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900294.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900294.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900294.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900295.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900295.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900295.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900295.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900295.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900295.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900296.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900296.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900296.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900296.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900296.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900296.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900297.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900297.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900297.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900297.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900297.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900297.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900298.603,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900298.603,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900298.603,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900298.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900298.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900298.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900299.603,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900299.603,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900299.603,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900299.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900299.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900299.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900300.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900300.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900300.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900300.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900300.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900300.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900301.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900301.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900301.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900301.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900301.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900301.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900302.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900302.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900302.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900302.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900302.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900302.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900303.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900303.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900303.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900303.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900303.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900303.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900304.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900304.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900304.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900304.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900304.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900304.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900305.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900305.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900305.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900305.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900305.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900305.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900306.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900306.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900306.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900306.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900306.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900306.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900307.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900307.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900307.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900307.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900307.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900307.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900308.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900308.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900308.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900308.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900308.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900308.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900309.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900309.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900309.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900309.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900309.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900309.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900310.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900310.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900310.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900310.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900310.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900310.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900311.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900311.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900311.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900311.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900311.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900311.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900312.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900312.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900312.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900312.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900312.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900312.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900313.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900313.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900313.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900313.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900313.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900313.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900314.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900314.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900314.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900314.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900314.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900314.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900315.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900315.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900315.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900315.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900315.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900315.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900316.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900316.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900316.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900316.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900316.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900316.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900317.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900317.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900317.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900317.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900317.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900317.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900318.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900318.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900318.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900318.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900318.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900318.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900319.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900319.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900319.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900319.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900319.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900319.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900320.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900320.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900320.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900320.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900320.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900320.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900321.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900321.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900321.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900321.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900321.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900321.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900322.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900322.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900322.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900322.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900322.604,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900322.604,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900323.603,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900323.603,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900323.603,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900323.603,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
1785900323.603,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0
1785900323.603,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0
1785900324.604,c1,reserve,1600,0.198,26.14,13.47,3.45,S3,0,,0
1785900324.604,c1,search,1600,24.607,6.49,-3.89,-13.63,S1,0,,0
1785900324.604,c1,recommend,1600,1.1,25.66,12.93,2.9,S3,0,,0
1785900324.604,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0
